timestamp,Volume,RSI_14,MACD,MACD_hist,KF_trend,KF_gain,log_ret,OU_b,OU_halflife,label
2025-06-09 07:00:00+00:00,0,,0.0,0.0,50.94913718171285,0.9996161473993986,0.0,,,0
2025-06-09 07:05:00+00:00,21019,0.0,-0.0398860398860847,-0.0319088319088678,0.3296328857754034,0.990867680172792,-0.0018900025398194,,,0
2025-06-09 07:10:00+00:00,9000,0.0,-0.0946118946218348,-0.0693077493156943,-0.4721892414046356,0.9300735002207636,-0.0011356722776563,,,0
2025-06-09 07:15:00+00:00,5716,0.0,-0.192251507928745,-0.1335578900980835,-0.2150053328556249,0.928936369030602,-0.0026550830057363,-352.73582095569856,693146.8339663653,1
2025-06-09 07:20:00+00:00,20914,12.140687194712356,-0.1947620607319322,-0.1088547543210166,0.1760424196609679,0.9287611083303944,0.0034124181513961,367.3828491275236,,0
2025-06-09 07:25:00+00:00,16931,12.140687194712356,-0.1945095073928087,-0.0868817607855144,0.0377581340550899,0.928744673409561,0.0,313.68774566160045,,0
2025-06-09 07:30:00+00:00,52660,19.67974388900946,-0.1442337051018967,-0.0292847667956819,0.1055171780820133,0.9287444800471572,0.0022683396718159,240.10022202073503,0.2890637111309718,0
2025-06-09 07:35:00+00:00,8911,19.09169289978955,-0.1191530978491641,-0.0033633276343595,-0.0269854174718316,0.9287443628767922,-0.0007555032159842,177.12281993966178,0.6245409940895553,0
2025-06-09 07:40:00+00:00,16381,18.789330485292567,-0.1061228742381672,0.0077335167813099,-0.0298355224492643,0.9287443626176074,-0.0003780234494534,164.67527009118615,0.710182187559623,0
2025-06-09 07:45:00+00:00,17297,17.87482378101714,-0.1186352822528533,-0.0038231129867009,-0.0585045320516982,0.9287443621026904,-0.0011348130063781,171.390671847082,0.6626444596331509,0
2025-06-09 07:50:00+00:00,7287,17.87482378101714,-0.1270864818967538,-0.0098194501044811,-0.0053327348819487,0.928744362087605,0.0,171.31807808129545,0.663131042136675,0
2025-06-09 07:55:00+00:00,4668,19.3912370869388,-0.1242842527464631,-0.0056137767633523,0.022359637332522,0.9287443620863228,0.0003783371319965,171.81233345241998,0.6598248596808115,0
2025-06-09 08:00:00+00:00,8962,19.3912370869388,-0.1206724293068646,-0.001601562659003,0.0032305951458059,0.928744362086148,0.0,171.29441149757128,0.663381969408366,0
2025-06-09 08:05:00+00:00,9810,24.25864256036145,-0.092534384126111,0.0212291860174004,0.0554480697874488,0.9287443620861472,0.0011344993238351,167.74314183914765,0.6882760330523677,0
2025-06-09 08:10:00+00:00,3707,23.25068010624446,-0.0853897739713147,0.0226990369377573,-0.0309141491413787,0.928744362086146,-0.0007561898546777,167.60954116934764,0.6892238709764185,0
2025-06-09 08:15:00+00:00,19274,28.078098732401894,-0.0548859574933544,0.0425622827325741,0.0487372532490259,0.928744362086146,0.0011340704564011,160.12702876950053,0.7446129993226732,0
2025-06-09 08:20:00+00:00,4529,26.86493439611669,-0.0463168647169141,0.0409051004072116,-0.0293366988702655,0.928744362086146,-0.0007559040511768,158.558716597534,0.756772425639646,0
2025-06-09 08:25:00+00:00,10340,26.86493439611669,-0.0390753605220197,0.0385172836816847,-0.0072129103625948,0.928744362086146,0.0,155.84005055328453,0.7783913960983144,0
2025-06-09 08:30:00+00:00,16835,26.86493439611669,-0.0329565140955878,0.0357089040864933,0.0011708384901398,0.928744362086146,0.0,153.52744047481335,0.7973208572299079,0
2025-06-09 08:35:00+00:00,3198,30.60953731378545,-0.0118315835527482,0.0454670677034663,0.0384161993374234,0.928744362086146,0.0007559040511768,146.97460340275,0.8538819517254875,0
2025-06-09 08:40:00+00:00,13225,34.235236689120626,0.020807076100084,0.0624845818850389,0.0425614233396476,0.928744362086146,0.0007552178876641,129.76014935106332,1.027221663830354,0
2025-06-09 08:45:00+00:00,32750,37.73918554432833,0.0620969476016171,0.0830195627092575,0.0404417121348495,0.928744362086146,0.0007547630812307,103.67121707690764,1.3931697341117966,0
2025-06-09 08:50:00+00:00,1945,39.47558556029173,0.101716599370718,0.0981113715826868,0.0209996168082225,0.928744362086146,0.0003771680228101,81.42771813838192,1.8842577400786689,0
2025-06-09 08:55:00+00:00,7241,41.23987498051069,0.1395737339725542,0.1087748049476184,0.018666244669739,0.928744362086146,0.0003769107902771,63.85366977074234,2.5102606877325324,0
2025-06-09 09:00:00+00:00,7449,38.8032521055879,0.1516903430180036,0.0967131311944542,-0.0368638097849736,0.928744362086146,-0.0007540788130873,66.05801449385778,2.413632128308953,0
2025-06-09 09:05:00+00:00,8392,38.8032521055879,0.1594547479052153,0.0835820288653327,-0.0060298052787219,0.928744362086146,0.0,61.92911555764487,2.6002680466218875,0
2025-06-09 09:10:00+00:00,3324,36.31447296345479,0.1477654332484803,0.0575141713668782,-0.0358949493248372,0.928744362086146,-0.0007547630812307,64.97784964056676,2.460180345691356,0
2025-06-09 09:15:00+00:00,5981,31.90703482751124,0.1050148567096016,0.0118108758623995,-0.0796467327125855,0.928744362086146,-0.001511121938841,71.33488321224458,2.206203898167327,1
2025-06-09 09:20:00+00:00,3676,31.90703482751124,0.0703240647579264,-0.0183039328714205,-0.0075963644958561,0.928744362086146,0.0,71.27094631213939,2.2084995735415203,0
2025-06-09 09:25:00+00:00,11655,30.822323048527394,0.0343655606434367,-0.0434099495887281,-0.0141696590297452,0.928744362086146,-0.0003781664052242,70.93418969250939,2.220657707104105,0
2025-06-09 09:30:00+00:00,2576,29.73373863245986,-0.0021763817283613,-0.0639615135684209,-0.0201416767011181,0.928744362086146,-0.0003783094691574,69.793638013644,2.2630574929537493,0
